,stimulus,trial_name,task_type,correct_answer,lang,set_name,char_count,token_count,token_avg_length,sentence_count,original_dataset,average_token_per_sentence,is_question
240,"Endosymbiotic gene transfer is how we know about the lost chloroplasts in many chromalveolate lineages. Even if a chloroplast is eventually lost, the genes it donated to the former host's nucleus persist, providing evidence for the lost chloroplast's existence. For example, while diatoms (a heterokontophyte) now have a red algal derived chloroplast, the presence of many green algal genes in the diatom nucleus provide evidence that the diatom ancestor (probably the ancestor of all chromalveolates too) had a green algal derived chloroplast at some point, which was subsequently replaced by the red chloroplast.",a_Chloroplast_3,IS,,EN,mturk_EN_v08,614,107,4.878504672897196,3,XQuAD,35.666666666666664,False
241,What kind of chloroplasts did diatoms have but lost?,q_after_a_Chloroplast_3_qa_3,IS,green algal derived chloroplast,EN,mturk_EN_v08,52,10,4.4,1,XQuAD,10.0,True
242,"Computational complexity theory is a branch of the theory of computation in theoretical computer science that focuses on classifying computational problems according to their inherent difficulty, and relating those classes to each other. A computational problem is understood to be a task that is in principle amenable to being solved by a computer, which is equivalent to stating that the problem may be solved by mechanical application of mathematical steps, such as an algorithm.",a_Computationalcomplexitytheory_0,IS,,EN,mturk_EN_v08,482,79,5.177215189873418,2,XQuAD,39.5,False
243,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?,q_after_a_Computationalcomplexitytheory_0_qa_0,IS,Computational complexity theory,EN,mturk_EN_v08,138,19,6.368421052631579,1,XQuAD,19.0,True
244,"The Standard Industrial Classification and the newer North American Industry Classification System have a classification system for companies that perform or otherwise engage in construction. To recognize the differences of companies in this sector, it is divided into three subsectors: building construction, heavy and civil engineering construction, and specialty trade contractors. There are also categories for construction service firms (e.g., engineering, architecture) and construction managers (firms engaged in managing construction projects without assuming direct financial responsibility for completion of the construction project).",a_Construction_2,IS,,EN,mturk_EN_v08,644,95,5.926315789473684,3,XQuAD,31.666666666666668,False
245,What are construction managers?,q_after_a_Construction_2_qa_3,IS,firms engaged in managing construction projects without assuming direct financial responsibility for completion of the construction project,EN,mturk_EN_v08,31,5,5.6,1,XQuAD,5.0,True
246,"The historian Frederick W. Mote wrote that the usage of the term ""social classes"" for this system was misleading and that the position of people within the four-class system was not an indication of their actual social power and wealth, but just entailed ""degrees of privilege"" to which they were entitled institutionally and legally, so a person's standing within the classes was not a guarantee of their standing, since there were rich and well socially standing Chinese while there were less rich Mongol and Semu than there were Mongol and Semu who lived in poverty and were ill treated.",a_Yuandynasty_4,IS,,EN,mturk_EN_v08,590,110,4.472727272727273,1,XQuAD,110.0,False
247,There were many Mongols with what unexpected status?,q_after_a_Yuandynasty_4_qa_3,IS,lived in poverty and were ill treated,EN,mturk_EN_v08,52,9,5.0,1,XQuAD,9.0,True
248,"DECnet is a suite of network protocols created by Digital Equipment Corporation, originally released in 1975 in order to connect two PDP-11 minicomputers. It evolved into one of the first peer-to-peer network architectures, thus transforming DEC into a networking powerhouse in the 1980s. Initially built with three layers, it later (1982) evolved into a seven-layer OSI-compliant networking protocol. The DECnet protocols were designed entirely by Digital Equipment Corporation. However, DECnet Phase II (and later) were open standards with published specifications, and several implementations were developed outside DEC, including one for Linux.",a_Packetswitching_2,IS,,EN,mturk_EN_v08,648,114,4.894736842105263,5,XQuAD,22.8,False
249,DEC originally had 3 layers but evolved into how many layers,q_after_a_Packetswitching_2_qa_2,IS,seven,EN,mturk_EN_v08,60,11,4.545454545454546,1,XQuAD,11.0,True
250,This organization publishes the Red List of Threatened Species.,meco_para_11_qa_3,NR,True,EN,mturk_EN_v09,63,10,5.5,1,MECO,10.0,True
251,"The last glacial ran from ~74,000 (BP = Before Present), until the end of the Pleistocene (~11,600 BP). In northwest Europe, it saw two very cold phases, peaking around 70,000 BP and around 29,000–24,000 BP. The last phase slightly predates the global last ice age maximum (Last Glacial Maximum). During this time, the lower Rhine flowed roughly west through the Netherlands and extended to the southwest, through the English Channel and finally, to the Atlantic Ocean. The English Channel, the Irish Channel and most of the North Sea were dry land, mainly because sea level was approximately 120 m (390 ft) lower than today.",a_Rhine_2,NR,,EN,mturk_EN_v09,625,125,4.176,5,XQuAD,25.0,False
252,"Besides the North Sea and the Irish Channel, what else was lowered in the last cold phase?",a_Rhine_2_qa_4,NR,English Channel,EN,mturk_EN_v09,90,19,3.8947368421052633,1,XQuAD,19.0,True
253,"The University is organized into eleven separate academic units—ten faculties and the Radcliffe Institute for Advanced Study—with campuses throughout the Boston metropolitan area: its 209-acre (85 ha) main campus is centered on Harvard Yard in Cambridge, approximately 3 miles (5 km) northwest of Boston; the business school and athletics facilities, including Harvard Stadium, are located across the Charles River in the Allston neighborhood of Boston and the medical, dental, and public health schools are in the Longwood Medical Area. Harvard's $37.6 billion financial endowment is the largest of any academic institution.",a_HarvardUniversity_0,NR,,EN,mturk_EN_v09,625,112,4.776785714285714,2,XQuAD,56.0,False
254,What is the name of the area that the main campus is centered in Cambridge?,a_HarvardUniversity_0_qa_4,NR,Harvard Yard,EN,mturk_EN_v09,75,16,3.8125,1,XQuAD,16.0,True
255,"This projection was not included in the final summary for policymakers. The IPCC has since acknowledged that the date is incorrect, while reaffirming that the conclusion in the final summary was robust. They expressed regret for ""the poor application of well-established IPCC procedures in this instance"". The date of 2035 has been correctly quoted by the IPCC from the WWF report, which has misquoted its own source, an ICSI report ""Variations of Snow and Ice in the past and at present on a Global and Regional Scale"".",a_IntergovernmentalPanelonClimateChange_2,NR,,EN,mturk_EN_v09,520,100,4.34,4,XQuAD,25.0,False
256,What did the IPCC apologize for?,a_IntergovernmentalPanelonClimateChange_2_qa_1,NR,the poor application of well-established IPCC procedures in this instance,EN,mturk_EN_v09,32,7,3.857142857142857,1,XQuAD,7.0,True
257,"In 1891 Scottish chemist James Dewar was able to produce enough liquid oxygen to study. The first commercially viable process for producing liquid oxygen was independently developed in 1895 by German engineer Carl von Linde and British engineer William Hampson. Both men lowered the temperature of air until it liquefied and then distilled the component gases by boiling them off one at a time and capturing them. Later, in 1901, oxyacetylene welding was demonstrated for the first time by burning a mixture of acetylene and compressed O2. This method of welding and cutting metal later became common.",a_Oxygen_1,NR,,EN,mturk_EN_v09,601,104,4.855769230769231,5,XQuAD,20.8,False
258,What welding process was demonstrated in 1901?,a_Oxygen_1_qa_3,NR,oxyacetylene welding,EN,mturk_EN_v09,46,8,5.0,1,XQuAD,8.0,True
259,"Studies on income inequality and growth have sometimes found evidence confirming the Kuznets curve hypothesis, which states that with economic development, inequality first increases, then decreases. Economist Thomas Piketty challenges this notion, claiming that from 1914 to 1945 wars and ""violent economic and political shocks"" reduced inequality. Moreover, Piketty argues that the ""magical"" Kuznets curve hypothesis, with its emphasis on the balancing of economic growth in the long run, cannot account for the significant increase in economic inequality throughout the developed world since the 1970s.",a_Economicinequality_2,IS,,EN,mturk_EN_v09,605,100,5.21,3,XQuAD,33.333333333333336,False
260,What does Piketty feel was the biggest factors in reducing inequality between 1914 to 1945?,q_after_a_Economicinequality_2_qa_4,IS,wars and violent economic and political shocks,EN,mturk_EN_v09,91,16,4.8125,1,XQuAD,16.0,True
261,"Even before Washington returned, Dinwiddie had sent a company of 40 men under William Trent to that point, where in the early months of 1754 they began construction of a small stockaded fort. Governor Duquesne sent additional French forces under Claude-Pierre Pecaudy de Contrecœur to relieve Saint-Pierre during the same period, and Contrecœur led 500 men south from Fort Venango on April 5, 1754. When these forces arrived at the fort on April 16, Contrecœur generously allowed Trent's small company to withdraw. He purchased their construction tools to continue building what became Fort Duquesne.",a_FrenchandIndianWar_2,IS,,EN,mturk_EN_v09,600,108,4.694444444444445,4,XQuAD,27.0,False
262,What was the fort that was being built to be named?,q_after_a_FrenchandIndianWar_2_qa_2,IS,Fort Duquesne,EN,mturk_EN_v09,51,12,3.4166666666666665,1,XQuAD,12.0,True
263,"Environmentalists are concerned about loss of biodiversity that will result from destruction of the forest, and also about the release of the carbon contained within the vegetation, which could accelerate global warming. Amazonian evergreen forests account for about 10% of the world's terrestrial primary productivity and 10% of the carbon stores in ecosystems—of the order of 1.1 × 1011 metric tonnes of carbon. Amazonian forests are estimated to have accumulated 0.62 ± 0.37 tons of carbon per hectare per year between 1975 and 1996.",a_Amazonrainforest_3,IS,,EN,mturk_EN_v09,536,94,4.819148936170213,3,XQuAD,31.333333333333332,False
264,How many metric tons of carbon are believed to be stored in the Amazon forest?,q_after_a_Amazonrainforest_3_qa_4,IS,1.1 × 1011,EN,mturk_EN_v09,78,16,4.0,1,XQuAD,16.0,True
265,"Internet2 is a not-for-profit United States computer networking consortium led by members from the research and education communities, industry, and government. The Internet2 community, in partnership with Qwest, built the first Internet2 Network, called Abilene, in 1998 and was a prime investor in the National LambdaRail (NLR) project. In 2006, Internet2 announced a partnership with Level 3 Communications to launch a brand new nationwide network, boosting its capacity from 10 Gbit/s to 100 Gbit/s. In October, 2007, Internet2 officially retired Abilene and now refers to its new, higher capacity network as the Internet2 Network.",a_Packetswitching_4,IS,,EN,mturk_EN_v09,635,118,4.593220338983051,3,XQuAD,39.333333333333336,False
